source,condition,architecture,prompt_level,topic,topic_key,conversation_a,conversation_b,route_similarity,route_distance,alignment_path
SB,SB,SB,SB,Job Benefits,job benefits,3647,4709,0.2048174155978989,0.7951825844021011,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3647,4720,0.261185302900544,0.738814697099456,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3647,4831,0.19643938943137418,0.8035606105686258,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3647,4905,0.34766557571275025,0.6523344242872497,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3830,3985,0.2817228412226286,0.7182771587773714,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3830,4028,0.2479960780677951,0.7520039219322049,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3830,4056,0.2986067472604329,0.7013932527395671,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3830,4060,0.188053599008272,0.811946400991728,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3830,4109,0.24655865370673424,0.7534413462932658,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3830,4158,0.2726192853706241,0.7273807146293759,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3830,4171,0.3105980479064655,0.6894019520935345,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3830,4319,0.23859575694412205,0.761404243055878,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3830,4628,0.27721054152452684,0.7227894584754732,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3830,4644,0.31978803642704445,0.6802119635729555,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3830,4709,0.27076135983422656,0.7292386401657734,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3830,4720,0.23894204757539106,0.7610579524246089,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3830,4831,0.22747450124348534,0.7725254987565147,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3830,4905,0.27604870474054966,0.7239512952594503,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3985,4028,0.2807601419412372,0.7192398580587628,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3985,4056,0.25901547954162973,0.7409845204583703,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3985,4060,0.32297894577974906,0.6770210542202509,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3985,4109,0.2042080644585823,0.7957919355414177,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3985,4158,0.29849349470059305,0.701506505299407,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3985,4171,0.23321095025787386,0.7667890497421261,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3985,4319,0.2340373763185385,0.7659626236814615,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3985,4628,0.32704290446940465,0.6729570955305954,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3985,4644,0.31066340241216517,0.6893365975878348,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3985,4709,0.24736732376820747,0.7526326762317925,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3985,4720,0.28711392461893004,0.71288607538107,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3985,4831,0.2851465306338685,0.7148534693661315,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,3985,4905,0.28301886332142034,0.7169811366785797,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4028,4056,0.3343395105192114,0.6656604894807886,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4028,4060,0.2732914287644074,0.7267085712355926,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4028,4109,0.26489418653955665,0.7351058134604433,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4028,4158,0.2856486002988001,0.7143513997011999,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4028,4171,0.30445049081002373,0.6955495091899763,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4028,4319,0.3135120719592396,0.6864879280407604,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4028,4628,0.23549478246718747,0.7645052175328125,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4028,4644,0.3223041379027699,0.6776958620972301,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4028,4709,0.23510621316043967,0.7648937868395603,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4028,4720,0.25854633421670814,0.7414536657832919,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4028,4831,0.25627648728685914,0.7437235127131409,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4028,4905,0.2976862257676526,0.7023137742323474,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4056,4060,0.24239168516451948,0.7576083148354805,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4056,4109,0.2861031610945215,0.7138968389054785,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4056,4158,0.34602686363138535,0.6539731363686146,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4056,4171,0.31626808007956875,0.6837319199204313,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4056,4319,0.29597351577224007,0.7040264842277599,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4056,4628,0.23703303091827943,0.7629669690817206,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4056,4644,0.2874707388897434,0.7125292611102566,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4056,4709,0.21959438774952256,0.7804056122504774,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4056,4720,0.24958602857504986,0.7504139714249501,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4056,4831,0.22721037761963014,0.7727896223803699,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4056,4905,0.29976197128046433,0.7002380287195357,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4060,4109,0.2722471572049653,0.7277528427950347,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4060,4158,0.24090911622629463,0.7590908837737054,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4060,4171,0.2048223763846585,0.7951776236153415,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4060,4319,0.20427908380544402,0.795720916194556,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4060,4628,0.3316035120769053,0.6683964879230947,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4060,4644,0.30361238148986935,0.6963876185101306,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4060,4709,0.21142317626527196,0.788576823734728,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4060,4720,0.22579613703327805,0.774203862966722,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4060,4831,0.25292160825986076,0.7470783917401392,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4060,4905,0.2747274527577863,0.7252725472422137,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4109,4158,0.2584418012662749,0.7415581987337251,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4109,4171,0.20938581093912623,0.7906141890608738,"[[0,0],[0,1],[1,2],[2,3],[3,4],[4,5],[5,6],[6,7],[7,8],[8,9],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4109,4319,0.2760077648152537,0.7239922351847463,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4109,4628,0.2444262298836931,0.7555737701163069,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4109,4644,0.23815375332977184,0.7618462466702282,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4109,4709,0.17103141893689378,0.8289685810631062,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4109,4720,0.17684050697682885,0.8231594930231712,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4109,4831,0.19281564470501655,0.8071843552949834,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4109,4905,0.30034574058847985,0.6996542594115202,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4158,4171,0.30847974201461315,0.6915202579853869,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4158,4319,0.3167792538517533,0.6832207461482467,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4158,4628,0.2597583171207495,0.7402416828792505,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4158,4644,0.33233565156885103,0.667664348431149,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4158,4709,0.18534288864871584,0.8146571113512842,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4158,4720,0.22289944947862772,0.7771005505213723,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4158,4831,0.21803711105228663,0.7819628889477134,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4158,4905,0.2831266962978751,0.7168733037021249,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4171,4319,0.32185790334382325,0.6781420966561768,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4171,4628,0.2791471086625834,0.7208528913374166,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4171,4644,0.32665137933993427,0.6733486206600657,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4171,4709,0.2828667371348762,0.7171332628651238,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4171,4720,0.26222826692421153,0.7377717330757885,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4171,4831,0.2457424960875475,0.7542575039124525,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4171,4905,0.28692966369294604,0.713070336307054,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4319,4628,0.21496833445352792,0.7850316655464721,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4319,4644,0.2941064086932509,0.7058935913067491,"[[0,0],[0,1],[1,2],[2,3],[3,4],[4,5],[5,6],[6,7],[7,8],[8,9],[9,10],[10,11],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4319,4709,0.22358863009056718,0.7764113699094328,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4319,4720,0.2351537359039887,0.7648462640960113,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4319,4831,0.2569545226357485,0.7430454773642515,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4319,4905,0.33224943321625844,0.6677505667837416,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4628,4644,0.2691920001608942,0.7308079998391058,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4628,4709,0.2603923235028561,0.7396076764971439,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4628,4720,0.24422640476253876,0.7557735952374612,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4628,4831,0.25429543899144136,0.7457045610085586,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4628,4905,0.2725639301552508,0.7274360698447492,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4644,4709,0.25646445569683596,0.743535544303164,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4644,4720,0.2915214691029817,0.7084785308970183,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4644,4831,0.2461338526011808,0.7538661473988192,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4644,4905,0.2821790472641922,0.7178209527358078,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4709,4720,0.2648413819689307,0.7351586180310693,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4709,4831,0.2612123841987063,0.7387876158012937,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4709,4905,0.2378041380706174,0.7621958619293826,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4720,4831,0.25048262237536123,0.7495173776246388,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4720,4905,0.265677428543423,0.734322571456577,"[[0,0],[0,1],[1,2],[2,3],[3,4],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Job Benefits,job benefits,4831,4905,0.26727674460918804,0.732723255390812,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Music,music,2020,2032,0.35454356902756046,0.6454564309724395,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Music,music,2020,2131,0.2861675761270567,0.7138324238729433,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Music,music,2020,2220,0.19950163805541743,0.8004983619445826,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Music,music,2020,2366,0.3238723744502473,0.6761276255497527,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Music,music,2020,2387,0.36292917754012355,0.6370708224598765,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Music,music,2020,2543,0.36838933829415377,0.6316106617058462,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Music,music,2020,2678,0.29587789672706366,0.7041221032729363,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Music,music,2020,3036,0.3564196061109616,0.6435803938890384,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Music,music,2020,3071,0.24006542399892172,0.7599345760010783,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Music,music,2020,3087,0.34029408120901405,0.659705918790986,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Music,music,2020,3152,0.26991210450344416,0.7300878954965558,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Music,music,2020,3227,0.3649010343428164,0.6350989656571836,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Music,music,2020,3230,0.2857677803718274,0.7142322196281726,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Music,music,2020,3355,0.20799423306021614,0.7920057669397839,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Music,music,2020,3624,0.2196283586125457,0.7803716413874543,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
